title,artist,existing_year,existing_year_source,existing_status,existing_notes,csv_year,estimated_year,spotify_album_name,spotify_album_type,spotify_album_release_date,spotify_duration_ms,spotify_album_artist,spotify_track_number,spotify_disc_number,mb_year,mb_year_source,mb_match_method,mb_score,deezer_year,deezer_invalid_year,deezer_status,deezer_track_id,discogs_year,discogs_rejected_year,discogs_rejected_reason,chosen_candidate,status,notes,diff,spotify_track_id,spotify_match_name,spotify_match_artist,match_method,similarity_score,isrc,spotify_found,manual_source_url,exclusion_reason,final_year,listenbrainz_match_status,listenbrainz_year_signal,listenbrainz_context_flags,listenbrainz_version_flags,listenbrainz_recommendation,listenbrainz_mb_year,listenbrainz_mb_year_source,listenbrainz_year_delta_vs_current_mb,listenbrainz_year_delta_vs_spotify,listenbrainz_recording_mbid,listenbrainz_recording_name,listenbrainz_release_mbid,listenbrainz_release_name,final_source,review_reason
Free Bird,Lynyrd Skynyrd,,,,,1973,1973,Pronounced' Leh-'Nerd 'Skin-'Nerd,album,1973-01-01,547106,Lynyrd Skynyrd,8,1,1973,mb_ok,isrc,1.00,,,skipped_off,,,,,1973,auto_accepted_mb,auto: MusicBrainz strong match,,5EWPGh7jbTNO2wakv8LjUI,Free Bird,Lynyrd Skynyrd,playlist_import,,USMC17301722,true,,,1973,,,,,,,,,,,,,,,
I WANNA BE YOUR SLAVE,Måneskin,,,,,2021,2021,Teatro d'ira - Vol. I,album,2021-03-19,173346,Måneskin,4,1,2021,mb_ok,isrc,1.00,,,skipped_off,,,,,2021,auto_accepted_mb,auto: MusicBrainz strong match,,4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Måneskin,playlist_import,,ITB002100115,true,,,2021,,,,,,,,,,,,,,,
GOSSIP (feat. Tom Morello),"Måneskin, Tom Morello",,,,,2023,2023,RUSH!,album,2023-01-20,168280,Måneskin,2,1,2023,mb_ok,isrc,1.00,,,skipped_off,,,,,2023,auto_accepted_mb,auto: MusicBrainz strong match,,44Xyja7xYPlVC6v2CeweSi,GOSSIP (feat. Tom Morello),"Måneskin, Tom Morello",playlist_import,,ITB002200841,true,,,2023,,,,,,,,,,,,,,,
Push,Matchbox Twenty,,,,,1996,1996,Yourself or Someone Like You,album,1996-10-01,238666,Matchbox Twenty,4,1,1996,mb_ok,isrc,0.85,,,skipped_off,,,,,1996,auto_accepted_mb,auto: MusicBrainz strong match,,2KVwlelhxKUy8LVV6JypH3,Push,Matchbox Twenty,playlist_import,,USAT29600042,true,,,1996,,,,,,,,,,,,,,,
Enter Sandman,Metallica,,,,,1991,1991,Metallica,album,1991-08-12,331266,Metallica,1,1,1990,mb_ok,isrc,1.00,,,skipped_off,,,,,1990,auto_accepted_mb,auto: MusicBrainz strong match,,5sICkBXVmaCQk5aISGR3x1,Enter Sandman,Metallica,playlist_import,,GBF089190013,true,,,1990,,,,,,,,,,,,,,,
Master Of Puppets,Metallica,,,,,1986,1986,Master Of Puppets (Remastered),album,1986-03-03,515386,Metallica,2,1,1986,mb_ok,isrc,1.00,,,skipped_off,,,,,1986,auto_accepted_mb_lb_confirmed,review_reason: mb_year_suspicious_late; risk_flags: catalog_context+remaster_or_deluxe_context+mb_year_suspicious_late; recommendation: run_targeted_discogs_lookup; discogs_lookup: mb_year_suspicious_late; Auto accepted: ListenBrainz->MusicBrainz confirmed existing MusicBrainz year.,,2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,Metallica,playlist_import,,QMKHM1600219,true,,,1986,ok,confirms_current_mb_and_spotify,,,likely_accept_existing_mb,1986,recording_first_release_date,0,0,0151d8a4-50c8-4036-b824-4a4f4b140e8e,Master of Puppets,fed37cfc-2a6d-4569-9ac0-501a7c7598eb,Master of Puppets,musicbrainz,lb_mb_confirmed
Another Life,Motionless In White,,,,,2019,2019,Disguise,album,2019-06-07,205394,Motionless In White,8,1,2019,mb_ok,isrc,1.00,,,skipped_off,,,,,2019,auto_accepted_mb,auto: MusicBrainz strong match,,0YZEYxd1oiqZRFhnnmTKKi,Another Life,Motionless In White,playlist_import,,NLA321900085,true,,,2019,,,,,,,,,,,,,,,
Masterpiece,Motionless In White,,,,,2022,2022,Scoring The End Of The World,album,2022-06-10,206648,Motionless In White,6,1,2022,mb_ok,isrc,1.00,,,skipped_off,,,,,2022,auto_accepted_mb,auto: MusicBrainz strong match,,3c9kVsKF68xMzlS0NikVn3,Masterpiece,Motionless In White,playlist_import,,NLA322200040,true,,,2022,,,,,,,,,,,,,,,
Kickstart My Heart,Mötley Crüe,,,,,1989,1989,Dr. Feelgood,album,1989-09-02,282653,Mötley Crüe,5,1,1989,mb_ok,isrc,1.00,,,skipped_off,,,,,1989,auto_accepted_mb,auto: MusicBrainz strong match,,4Yqy0GpeDEXLibWJCZyQew,Kickstart My Heart,Mötley Crüe,playlist_import,,USBY29900215,true,,,1989,,,,,,,,,,,,,,,
Supermassive Black Hole,Muse,,,,,2006,2006,Black Holes and Revelations,album,2006-06-28,212439,Muse,3,1,2006,mb_ok,isrc,0.96,,,skipped_off,,,,,2006,auto_accepted_mb,auto: MusicBrainz strong match,,3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,Muse,playlist_import,,GBAHT0500593,true,,,2006,,,,,,,,,,,,,,,
Won’t Stand Down,Muse,,,,,2022,2022,Will Of The People,album,2022-08-26,209061,Muse,4,1,2022,mb_ok,isrc,1.00,,,skipped_off,,,,,2022,auto_accepted_mb,auto: MusicBrainz strong match,,6Wi8Byfq6xH0lEkqZbOZg9,Won’t Stand Down,Muse,playlist_import,,GBAHT2102036,true,,,2022,,,,,,,,,,,,,,,
Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,,,,,2010,2010,Danger Days: The True Lives of the Fabulous Killjoys,album,2010-11-19,205960,My Chemical Romance,2,1,2010,mb_ok,isrc,1.00,,,skipped_off,,,,,2010,auto_accepted_mb,auto: MusicBrainz strong match,,5BB0Jzw60KyfSTyjJqtely,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,playlist_import,,USRE11000909,true,,,2010,,,,,,,,,,,,,,,
Welcome to the Black Parade,My Chemical Romance,,,,,2006,2006,The Black Parade,album,2006-10-20,311106,My Chemical Romance,5,1,2006,mb_ok,isrc,1.00,,,skipped_off,,,,,2006,auto_accepted_mb,auto: MusicBrainz strong match,,5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,My Chemical Romance,playlist_import,,USRE10602613,true,,,2006,,,,,,,,,,,,,,,
Love Hurts,Nazareth,,,,,2009,2009,The Anthology,compilation,2009-07-13,233293,Nazareth,12,1,1974,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1974,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,11lz5IuUrg2qVuNrGPRVq2,Love Hurts,Nazareth,playlist_import,,USAM17502195,true,,,1974,,,,,,,,,,,,,,,
Everybody Talks,Neon Trees,,,,,2012,2012,Picture Show,album,2012-01-01,177280,Neon Trees,3,1,2011,mb_ok,isrc,1.00,,,skipped_off,,,,,2011,auto_accepted_mb,auto: MusicBrainz strong match,,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees,playlist_import,,USUM71119189,true,,,2011,,,,,,,,,,,,,,,
Rockstar,Nickelback,,,,,2005,2005,All the Right Reasons (Walmart Exclusive Edition),album,2005-09-26,252040,Nickelback,11,1,2005,mb_ok,isrc,0.96,,,skipped_off,,,,,2005,auto_accepted_mb,auto: MusicBrainz strong match,,3RlsVPIIs5KFhLFhxZ4iDF,Rockstar,Nickelback,playlist_import,,NLA320581343,true,,,2005,,,,,,,,,,,,,,,
San Quentin,Nickelback,,,,,2022,2022,Get Rollin',album,2022-11-18,211457,Nickelback,1,1,2022,mb_ok,isrc,1.00,,,skipped_off,,,,,2022,auto_accepted_mb,auto: MusicBrainz strong match,,2fDy68BuFDTa7UGVicym4Z,San Quentin,Nickelback,playlist_import,,QMRSZ2202409,true,,,2022,,,,,,,,,,,,,,,
Come As You Are,Nirvana,,,,,1991,1991,Nevermind (Remastered),album,1991-09-26,218920,Nirvana,3,1,1991,mb_ok,isrc,1.00,,,skipped_off,,,,,1991,auto_accepted_mb_lb_confirmed,review_reason: mb_year_suspicious_late; risk_flags: catalog_context+remaster_or_deluxe_context+mb_year_suspicious_late; recommendation: run_targeted_discogs_lookup; discogs_lookup: mb_year_suspicious_late; Auto accepted: ListenBrainz->MusicBrainz confirmed existing MusicBrainz year.,,2RsAajgo0g7bMCHxwH3Sk0,Come As You Are,Nirvana,playlist_import,,USGF19942503,true,,,1991,ok,confirms_current_mb_and_spotify,,,likely_accept_existing_mb,1991,recording_first_release_date,0,0,70ac6733-068f-4613-b06b-bea17cfbcc30,Come as You Are,eccae410-7577-4daa-b602-92d305828331,Nevermind,musicbrainz,lb_mb_confirmed
Just A Girl,No Doubt,,,,,1995,1995,Tragic Kingdom,album,1995-10-10,209200,No Doubt,3,1,1995,mb_ok,isrc,1.00,,,skipped_off,,,,,1995,auto_accepted_mb,auto: MusicBrainz strong match,,5lWRaa0fBxDE5yU91npPq7,Just A Girl,No Doubt,playlist_import,,USIR19500272,true,,,1995,,,,,,,,,,,,,,,
Champagne Supernova,Oasis,,,,,1995,1995,(What's The Story) Morning Glory?,album,1995-10-02,450506,Oasis,12,1,1995,mb_ok,isrc,1.00,,,skipped_off,,,,,1995,auto_accepted_mb,auto: MusicBrainz strong match,,6EMynpZ10GVcwVqiLZj6Ye,Champagne Supernova,Oasis,playlist_import,,GBAAW9500197,true,,,1995,,,,,,,,,,,,,,,
Crazy Train,Ozzy Osbourne,,,,,2020,2020,Blizzard Of Ozz (40th Anniversary Expanded Edition),album,2020-09-18,293183,Ozzy Osbourne,2,1,1980,mb_ok,isrc,1.00,,,skipped_off,,1988,,,1980,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+remaster_or_deluxe_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,7ACxUo21jtTHzy7ZEV56vU,Crazy Train,Ozzy Osbourne,playlist_import,,USSM11002845,true,,,1980,,,,,,,,,,,,,,,
Don't Threaten Me with a Good Time,Panic! At The Disco,,,,,2016,2016,Death of a Bachelor,album,2016-01-15,213093,Panic! At The Disco,2,1,2015,mb_ok,isrc,1.00,,,skipped_off,,,,,2015,auto_accepted_mb,auto: MusicBrainz strong match,,2fh3bZ8jZhMxOcfESE9nQY,Don't Threaten Me with a Good Time,Panic! At The Disco,playlist_import,,USAT21503695,true,,,2015,,,,,,,,,,,,,,,
I Write Sins Not Tragedies,Panic! At The Disco,,,,,2005,2005,A Fever You Can't Sweat Out,album,2005-09-27,186634,Panic! At The Disco,10,1,2005,mb_ok,isrc,1.00,,,skipped_off,,,,,2005,auto_accepted_mb,auto: MusicBrainz strong match,,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,Panic! At The Disco,playlist_import,,US56V0507710,true,,,2005,,,,,,,,,,,,,,,
Help,Papa Roach,,,,,2017,2017,Crooked Teeth,album,2017-05-19,214797,Papa Roach,7,1,2017,mb_ok,isrc,1.00,,,skipped_off,,,,,2017,auto_accepted_mb,auto: MusicBrainz strong match,,0IbiFpXPFpvCAIs9WMX5wC,Help,Papa Roach,playlist_import,,USDPK1700067,true,,,2017,,,,,,,,,,,,,,,
Last Resort,Papa Roach,,,,,2000,2000,Infest,album,2000-04-25,199906,Papa Roach,2,1,2000,mb_ok,isrc,1.00,,,skipped_off,,,,,2000,auto_accepted_mb,auto: MusicBrainz strong match,,5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,Papa Roach,playlist_import,,USDW10021712,true,,,2000,,,,,,,,,,,,,,,
Misery Business,Paramore,,,,,2007,2007,Riot!,album,2007-06-12,211520,Paramore,4,1,2007,mb_ok,isrc,1.00,,,skipped_off,,,,,2007,auto_accepted_mb,auto: MusicBrainz strong match,,3l9CW99AHtExIRV4hW2N5m,Misery Business,Paramore,playlist_import,,USAT20702617,true,,,2007,,,,,,,,,,,,,,,
Still into You,Paramore,,,,,2013,2013,Paramore,album,2013-04-05,216013,Paramore,9,1,2013,mb_ok,isrc,1.00,,,skipped_off,,,,,2013,auto_accepted_mb,auto: MusicBrainz strong match,,1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,playlist_import,,USAT21300012,true,,,2013,,,,,,,,,,,,,,,
Prey,Parkway Drive,,,,,2018,2018,Reverence,album,2018-05-04,255230,Parkway Drive,2,1,2018,mb_ok,isrc,1.00,,,skipped_off,,,,,2018,auto_accepted_mb,auto: MusicBrainz strong match,,7lMFAK8dv0QkWpIlZcWQlJ,Prey,Parkway Drive,playlist_import,,USEP41712003,true,,,2018,,,,,,,,,,,,,,,
Hit Me With Your Best Shot,Pat Benatar,,,,,1980,1980,Crimes Of Passion,album,1980-08-05,171266,Pat Benatar,4,1,1980,mb_ok,isrc,1.00,,,skipped_off,,,,,1980,auto_accepted_mb,auto: MusicBrainz strong match,,0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,Pat Benatar,playlist_import,,USCH38400009,true,,,1980,,,,,,,,,,,,,,,
Dark Matter,Pearl Jam,,,,,2024,2024,Dark Matter,album,2024-04-19,211720,Pearl Jam,4,1,2024,mb_ok,isrc,1.00,,,skipped_off,,,,,2024,auto_accepted_mb,auto: MusicBrainz strong match,,0S4VR8n0KBkE6DxrjArswJ,Dark Matter,Pearl Jam,playlist_import,,USUG12309749,true,,,2024,,,,,,,,,,,,,,,
Even Flow,Pearl Jam,,,,,1991,1991,Ten,album,1991-08-27,292579,Pearl Jam,2,1,1991,mb_ok,isrc,1.00,,,skipped_off,,,,,1991,auto_accepted_mb,auto: MusicBrainz strong match,,6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam,playlist_import,,USSM19100673,true,,,1991,,,,,,,,,,,,,,,
Every You Every Me,Placebo,,,,,1998,1998,Without You I'm Nothing,album,1998-10-12,213800,Placebo,8,1,1998,mb_ok,isrc,1.00,,,skipped_off,,,,,1998,auto_accepted_mb,auto: MusicBrainz strong match,,2Srd8Jgif3kc6ou6Z4pSYJ,Every You Every Me,Placebo,playlist_import,,GBAAA9820460,true,,,1998,,,,,,,,,,,,,,,
Nothin' But A Good Time,Poison,,,,,1988,1988,Open Up And Say . . . Ahh!,album,1988-05-03,223406,Poison,2,1,1988,mb_ok,isrc,1.00,,,skipped_off,,,,,1988,auto_accepted_mb,auto: MusicBrainz strong match,,6G09JrmKdDAe29eSH8ZQmR,Nothin' But A Good Time,Poison,playlist_import,,USCA28800138,true,,,1988,,,,,,,,,,,,,,,
Army of the Night,Powerwolf,,,,,2015,2015,Blessed & Possessed,album,2015-07-17,201386,Powerwolf,3,1,2015,mb_ok,isrc,1.00,,,skipped_off,,,,,2015,auto_accepted_mb,auto: MusicBrainz strong match,,6vQT1Y3MTGCpc31VIF5Ela,Army of the Night,Powerwolf,playlist_import,,ATN261558603,true,,,2015,,,,,,,,,,,,,,,
No One Knows,Queens of the Stone Age,,,,,2002,2002,Songs For The Deaf,album,2002-01-01,278746,Queens of the Stone Age,2,1,2002,mb_ok,isrc,1.00,,,skipped_off,,,,,2002,auto_accepted_mb,auto: MusicBrainz strong match,,6y20BV5L33R8YXM0YuI38N,No One Knows,Queens of the Stone Age,playlist_import,,USIR10211291,true,,,2002,,,,,,,,,,,,,,,
Creep,Radiohead,,,,,1993,1993,Pablo Honey,album,1993-02-22,238640,Radiohead,2,1,1992,mb_ok,isrc,1.00,,,skipped_off,,,,,1992,auto_accepted_mb,auto: MusicBrainz strong match,,70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,playlist_import,,GBAYE9200070,true,,,1992,,,,,,,,,,,,,,,
Bulls On Parade,Rage Against The Machine,,,,,1996,1996,Evil Empire,album,1996-04-16,229466,Rage Against The Machine,2,1,1996,mb_ok,isrc,1.00,,,skipped_off,,,,,1996,auto_accepted_mb,auto: MusicBrainz strong match,,0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,Rage Against The Machine,playlist_import,,USSM19502563,true,,,1996,,,,,,,,,,,,,,,
Guerrilla Radio,Rage Against The Machine,,,,,1999,1999,The Battle Of Los Angeles,album,1999-11-02,206200,Rage Against The Machine,2,1,1999,mb_ok,isrc,1.00,,,skipped_off,,,,,1999,auto_accepted_mb,auto: MusicBrainz strong match,,1wsRitfRRtWyEapl0q22o8,Guerrilla Radio,Rage Against The Machine,playlist_import,,USSM19919500,true,,,1999,,,,,,,,,,,,,,,
Black Betty,Ram Jam,,,,,1977,1977,Ram Jam,album,1977-06-20,240335,Ram Jam,1,1,1977,mb_ok,isrc,0.96,,,skipped_off,,,,,1977,auto_accepted_mb,auto: MusicBrainz strong match,,6kooDsorCpWVMGc994XjWN,Black Betty,Ram Jam,playlist_import,,USSM10211288,true,,,1977,,,,,,,,,,,,,,,
Satellite,Rise Against,,,,,2011,2011,Endgame,album,2011-01-01,238573,Rise Against,5,1,2011,mb_ok,isrc,1.00,,,skipped_off,,,,,2011,auto_accepted_mb,auto: MusicBrainz strong match,,5sG3G54H21hNfd5etlheoe,Satellite,Rise Against,playlist_import,,USUM71101043,true,,,2011,,,,,,,,,,,,,,,
Savior,Rise Against,,,,,2008,2008,Appeal To Reason,album,2008-01-01,242280,Rise Against,11,1,2008,mb_ok,isrc,1.00,,,skipped_off,,,,,2008,auto_accepted_mb,auto: MusicBrainz strong match,,1vcxF91pWs9uNwDROuiCPB,Savior,Rise Against,playlist_import,,USUM70832584,true,,,2008,,,,,,,,,,,,,,,
"Oh, Pretty Woman",Roy Orbison,,,,,2006,2006,The Essential Roy Orbison,compilation,2006-03-28,176933,Roy Orbison,21,1,1964,mb_ok,isrc,1.00,,,skipped_off,,1974,,,1964,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,52HAHV1j93s5B8GoTNI7DJ,"Oh, Pretty Woman",Roy Orbison,playlist_import,,USSM16401575,true,,,1964,,,,,,,,,,,,,,,
Figure It Out,Royal Blood,,,,,2014,2014,Royal Blood,album,2014-08-18,183602,Royal Blood,3,1,2014,mb_ok,isrc,1.00,,,skipped_off,,,,,2014,auto_accepted_mb,auto: MusicBrainz strong match,,3MjrueDQKVr6xDDseZwhEd,Figure It Out,Royal Blood,playlist_import,,GBAHT1400222,true,,,2014,,,,,,,,,,,,,,,
Trouble’s Coming,Royal Blood,,,,,2021,2021,Typhoons,album,2021-04-30,228400,Royal Blood,1,1,2020,mb_ok,isrc,1.00,,,skipped_off,,,,,2020,auto_accepted_mb,auto: MusicBrainz strong match,,6voIJ7OWwRabSZDC77D5Hp,Trouble’s Coming,Royal Blood,playlist_import,,GBAHT2000193,true,,,2020,,,,,,,,,,,,,,,
Getting Along,Royal Republic,,,,,2016,2016,Weekend Man,album,2016-02-26,137306,Royal Republic,14,1,2016,mb_ok,isrc,1.00,,,skipped_off,,,,,2016,auto_accepted_mb,auto: MusicBrainz strong match,,1Ly7xppUgLEZ4iwxRAR9Sf,Getting Along,Royal Republic,playlist_import,,DEUM71503581,true,,,2016,,,,,,,,,,,,,,,
Tom Sawyer,Rush,,,,,1981,1981,Moving Pictures (2011 Remaster),album,1981-02-12,276880,Rush,1,1,1981,mb_ok,isrc,1.00,,,skipped_off,,,,,1981,auto_accepted_mb_lb_confirmed,review_reason: mb_year_suspicious_late; risk_flags: catalog_context+remaster_or_deluxe_context+mb_year_suspicious_late; recommendation: run_targeted_discogs_lookup; discogs_lookup: mb_year_suspicious_late; Auto accepted: ListenBrainz->MusicBrainz confirmed existing MusicBrainz year.,,3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,playlist_import,,USMR18180103,true,,,1981,ok,confirms_current_mb_and_spotify,,,likely_accept_existing_mb,1981,recording_first_release_date,0,0,cb837d0c-5115-479d-ac0e-ab1650fe9078,Tom Sawyer,10eef0a3-43f6-4423-b9ef-d1f8b7bec5d9,Moving Pictures,musicbrainz,lb_mb_confirmed
To Hell and Back,Sabaton,,,,,2014,2014,Heroes,album,2014-05-16,206546,Sabaton,5,1,2014,mb_ok,isrc,1.00,,,skipped_off,,,,,2014,auto_accepted_mb,auto: MusicBrainz strong match,,1BrgjqSg9du0lj3TUMLluL,To Hell and Back,Sabaton,playlist_import,,SE2EG1400105,true,,,2014,,,,,,,,,,,,,,,
No One Like You,Scorpions,,,,,2011,2011,Comeblack,album,2011-11-07,246533,Scorpions,2,1,2011,mb_ok,isrc,1.00,,,skipped_off,,,,,2011,auto_accepted_mb,auto: MusicBrainz strong match,,5hVepr5CHiTGtJY5bP4i5n,No One Like You,Scorpions,playlist_import,,DEE861101518,true,,,2011,,,,,,,,,,,,,,,
Cut the Cord,Shinedown,,,,,2015,2015,Threat to Survival,album,2015-09-18,224596,Shinedown,2,1,2015,mb_ok,isrc,1.00,,,skipped_off,,,,,2015,auto_accepted_mb,auto: MusicBrainz strong match,,4LFBVDJV0xpayUvquQVzhS,Cut the Cord,Shinedown,playlist_import,,USAT21501541,true,,,2015,,,,,,,,,,,,,,,
Planet Zero,Shinedown,,,,,2022,2022,Planet Zero,album,2022-07-01,222738,Shinedown,3,1,2022,mb_ok,isrc,1.00,,,skipped_off,,,,,2022,auto_accepted_mb,auto: MusicBrainz strong match,,7g2LuO2QFplZfsLKRFiVHl,Planet Zero,Shinedown,playlist_import,,USAT22108481,true,,,2022,,,,,,,,,,,,,,,
You're Going Down,SICK PUPPIES,,,,,2009,2009,Tri-Polar (International Version),album,2009,187346,SICK PUPPIES,5,1,2009,mb_ok,isrc,1.00,,,skipped_off,,,,,2009,auto_accepted_mb,auto: MusicBrainz strong match,,5FQXMRDSTkn9fowDJ3kZo8,You're Going Down,SICK PUPPIES,playlist_import,,USVI20900226,true,,,2009,,,,,,,,,,,,,,,
18 and Life,Skid Row,,,,,1989,1989,Skid Row,album,1989-01-24,229960,Skid Row,5,1,1989,mb_ok,isrc,1.00,,,skipped_off,,,,,1989,auto_accepted_mb,auto: MusicBrainz strong match,,3620P9KJS2PDebJ9ABFitc,18 and Life,Skid Row,playlist_import,,USAT20901906,true,,,1989,,,,,,,,,,,,,,,
Feel Invincible,Skillet,,,,,2016,2016,Unleashed,album,2016-08-05,229933,Skillet,1,1,2016,mb_ok,isrc,1.00,,,skipped_off,,,,,2016,auto_accepted_mb,auto: MusicBrainz strong match,,0i8JFpqe9cKwnrcvoNgl1L,Feel Invincible,Skillet,playlist_import,,USAT21601370,true,,,2016,,,,,,,,,,,,,,,
The Summoning,Sleep Token,,,,,2023,2023,DYWTYLM,single,2023-04-20,395716,Sleep Token,5,1,2023,mb_ok,isrc,1.00,,,skipped_off,,,,,2023,auto_accepted_mb,auto: MusicBrainz strong match,,5bG7kGH4z8hG2jJQLoyy0O,The Summoning,Sleep Token,playlist_import,,GBUM72200352,true,,,2023,,,,,,,,,,,,,,,
All Star,Smash Mouth,,,,,1999,1999,Astro Lounge,album,1999-06-08,200373,Smash Mouth,5,1,1997,mb_ok,isrc,1.00,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,playlist_import,,USIR19902220,true,,,1997,,,,,,,,,,,,,,,
Two Princes,Spin Doctors,,,,,1991,1991,Pocket Full Of Kryptonite,album,1991-08-27,256733,Spin Doctors,7,1,1991,mb_ok,isrc,1.00,,,skipped_off,,,,,1991,auto_accepted_mb,auto: MusicBrainz strong match,,4ePP9So5xRzspjLFVVbj90,Two Princes,Spin Doctors,playlist_import,,USSM19000350,true,,,1991,,,,,,,,,,,,,,,
Circle With Me,Spiritbox,,,,,2021,2021,Eternal Blue,album,2021-09-17,233880,Spiritbox,11,1,2021,mb_ok,isrc,1.00,,,skipped_off,,,,,2021,auto_accepted_mb,auto: MusicBrainz strong match,,3FI0iAAAjmR31xpZEwbdys,Circle With Me,Spiritbox,playlist_import,,QMRSZ2100664,true,,,2021,,,,,,,,,,,,,,,
Born To Be Wild,Steppenwolf,,,,,1968,1968,Steppenwolf,album,1968,210373,Steppenwolf,5,1,1968,mb_ok,isrc,1.00,,,skipped_off,,,,,1968,auto_accepted_mb,auto: MusicBrainz strong match,,63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf,playlist_import,,USMC16846563,true,,,1968,,,,,,,,,,,,,,,
Absolute Zero,Stone Sour,,,,,2012,2012,"House of Gold & Bones, Part 1",album,2012-10-17,229840,Stone Sour,2,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,14EORgkbXqIx5K4Haucmnb,Absolute Zero,Stone Sour,playlist_import,,NLA321292440,true,,,2012,,,,,,,,,,,,,,,
Song #3,Stone Sour,,,,,2017,2017,Hydrograd,album,2017-06-30,256533,Stone Sour,5,1,2017,mb_ok,isrc,1.00,,,skipped_off,,,,,2017,auto_accepted_mb,auto: MusicBrainz strong match,,5jsDxDkJ1PqyYUWhDMr86B,Song #3,Stone Sour,playlist_import,,NLA321700079,true,,,2017,,,,,,,,,,,,,,,
Interstate Love Song,Stone Temple Pilots,,,,,2003,2003,Thank You,compilation,2003-11-10,193613,Stone Temple Pilots,10,1,1994,mb_ok,isrc,1.00,,,skipped_off,,1994,,,1994,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,600s08VdbjiyAjDGDjYSFI,Interstate Love Song,Stone Temple Pilots,playlist_import,,USAT20181162,true,,,1994,,,,,,,,,,,,,,,
Plush,Stone Temple Pilots,,,,,1992,1992,Core,album,1992-09-29,310346,Stone Temple Pilots,9,1,1992,mb_ok,isrc,1.00,,,skipped_off,,,,,1992,auto_accepted_mb,auto: MusicBrainz strong match,,3jJZVeExYzVYiV6Y9Fl3DX,Plush,Stone Temple Pilots,playlist_import,,USAT29200016,true,,,1992,,,,,,,,,,,,,,,
Renegade,Styx,,,,,1995,1995,Greatest Hits,compilation,1995-01-01,253706,Styx,8,1,1978,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1978,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,2AteFs3KWb0OiKxQRnbH9T,Renegade,Styx,playlist_import,,USAM17800365,true,,,1978,,,,,,,,,,,,,,,
What I Got,Sublime,,,,,1996,1996,Sublime,album,1996-07-30,170906,Sublime,2,1,1996,mb_ok,isrc,1.00,,,skipped_off,,,,,1996,auto_accepted_mb,auto: MusicBrainz strong match,,3B4q6KbHbGV51HO3GznBFF,What I Got,Sublime,playlist_import,,USGA19649251,true,,,1996,,,,,,,,,,,,,,,
Fat Lip,Sum 41,,,,,2001,2001,"All Killer, No Filler",album,2001-01-01,178266,Sum 41,4,1,2001,mb_ok,isrc,1.00,,,skipped_off,,,,,2001,auto_accepted_mb,auto: MusicBrainz strong match,,4KacUpvbA3Mfo05gttTjhN,Fat Lip,Sum 41,playlist_import,,USIR20110124,true,,,2001,,,,,,,,,,,,,,,
Still Waiting,Sum 41,,,,,2002,2002,Does This Look Infected?,album,2002-01-01,158733,Sum 41,4,1,2002,mb_ok,isrc,1.00,,,skipped_off,,,,,2002,auto_accepted_mb,auto: MusicBrainz strong match,,0jqK7sGTLsHPkQrrcrGuKD,Still Waiting,Sum 41,playlist_import,,USIR20200792,true,,,2002,,,,,,,,,,,,,,,
